len,count,missing,max
47544 , 579414 , 87 , 1159006
47545 , 579432 , 83 , 1159034
47546 , 579444 , 75 , 1159042
47547 , 579459 , 68 , 1159058
47548 , 579475 , 56 , 1159066
47549 , 579484 , 53 , 1159078
47550 , 579499 , 40 , 1159082
47551 , 579507 , 54 , 1159126
47552 , 579517 , 50 , 1159138
47553 , 579528 , 41 , 1159142
47554 , 579537 , 44 , 1159166
47555 , 579547 , 38 , 1159174
47556 , 579557 , 52 , 1159222
47557 , 579568 , 43 , 1159226
47558 , 579578 , 49 , 1159258
47559 , 579588 , 47 , 1159274
47560 , 579598 , 41 , 1159282
47561 , 579614 , 27 , 1159286
47562 , 579622 , 29 , 1159306
47563 , 579635 , 36 , 1159346
47564 , 579647 , 52 , 1159402
47565 , 579659 , 46 , 1159414
47566 , 579666 , 45 , 1159426
47567 , 579684 , 35 , 1159442
47568 , 579693 , 42 , 1159474
47569 , 579706 , 49 , 1159514
47570 , 579717 , 44 , 1159526
47571 , 579725 , 46 , 1159546
47572 , 579732 , 45 , 1159558
47573 , 579742 , 65 , 1159618
47574 , 579754 , 73 , 1159658
47575 , 579764 , 85 , 1159702
47576 , 579780 , 87 , 1159738
47577 , 579797 , 78 , 1159754
47578 , 579809 , 70 , 1159762
47579 , 579826 , 55 , 1159766
47580 , 579835 , 56 , 1159786
47581 , 579850 , 55 , 1159814
47582 , 579863 , 82 , 1159894
47583 , 579875 , 72 , 1159898
47584 , 579889 , 70 , 1159922
47585 , 579904 , 61 , 1159934
47586 , 579914 , 57 , 1159946
47587 , 579929 , 52 , 1159966
47588 , 579944 , 55 , 1160002
47589 , 579960 , 69 , 1160062
47590 , 579973 , 58 , 1160066
47591 , 579987 , 90 , 1160158
47592 , 579999 , 80 , 1160162
47593 , 580010 , 81 , 1160186
47594 , 580024 , 107 , 1160266
47595 , 580038 , 123 , 1160326
47596 , 580054 , 113 , 1160338
47597 , 580071 , 110 , 1160366
47598 , 580085 , 100 , 1160374
47599 , 580101 , 98 , 1160402
47600 , 580115 , 96 , 1160426
47601 , 580128 , 89 , 1160438
47602 , 580140 , 89 , 1160462
47603 , 580157 , 100 , 1160518
47604 , 580174 , 115 , 1160582
47605 , 580193 , 106 , 1160602
47606 , 580208 , 93 , 1160606
47607 , 580224 , 105 , 1160662
47608 , 580239 , 98 , 1160678
47609 , 580253 , 88 , 1160686
47610 , 580267 , 88 , 1160714
47611 , 580284 , 75 , 1160722
47612 , 580296 , 75 , 1160746
47613 , 580308 , 69 , 1160758
47614 , 580325 , 54 , 1160762
47615 , 580337 , 70 , 1160818
47616 , 580351 , 64 , 1160834
47617 , 580367 , 102 , 1160942
47618 , 580380 , 95 , 1160954
47619 , 580394 , 91 , 1160974
47620 , 580409 , 102 , 1161026
47621 , 580423 , 104 , 1161058
47622 , 580436 , 111 , 1161098
47623 , 580455 , 96 , 1161106
47624 , 580473 , 86 , 1161122
47625 , 580490 , 85 , 1161154
47626 , 580507 , 98 , 1161214
47627 , 580519 , 106 , 1161254
47628 , 580534 , 95 , 1161262
47629 , 580552 , 79 , 1161266
47630 , 580566 , 71 , 1161278
47631 , 580581 , 80 , 1161326
47632 , 580597 , 74 , 1161346
47633 , 580612 , 73 , 1161374
47634 , 580629 , 60 , 1161382
47635 , 580641 , 50 , 1161386
47636 , 580652 , 57 , 1161422
47637 , 580659 , 56 , 1161434
47638 , 580676 , 55 , 1161466
47639 , 580687 , 58 , 1161494
47640 , 580700 , 55 , 1161514
47641 , 580711 , 46 , 1161518
47642 , 580725 , 36 , 1161526
47643 , 580738 , 47 , 1161574
47644 , 580746 , 45 , 1161586
47645 , 580757 , 48 , 1161614
47646 , 580765 , 46 , 1161626
47647 , 580774 , 61 , 1161674
47648 , 580782 , 59 , 1161686
47649 , 580799 , 58 , 1161718
47650 , 580816 , 53 , 1161742
47651 , 580826 , 61 , 1161778
47652 , 580838 , 51 , 1161782
47653 , 580850 , 49 , 1161802
47654 , 580860 , 51 , 1161826
47655 , 580870 , 47 , 1161838
47656 , 580883 , 42 , 1161854
47657 , 580893 , 44 , 1161878
47658 , 580905 , 62 , 1161938
47659 , 580919 , 60 , 1161962
47660 , 580932 , 63 , 1161994
47661 , 580946 , 81 , 1162058
47662 , 580960 , 79 , 1162082
47663 , 580971 , 74 , 1162094
47664 , 580988 , 79 , 1162138
47665 , 581001 , 68 , 1162142
47666 , 581010 , 77 , 1162178
47667 , 581022 , 75 , 1162198
47668 , 581031 , 68 , 1162202
47669 , 581043 , 92 , 1162274
47670 , 581054 , 87 , 1162286
47671 , 581061 , 86 , 1162298
47672 , 581081 , 88 , 1162342
47673 , 581090 , 81 , 1162346
47674 , 581106 , 69 , 1162354
47675 , 581125 , 56 , 1162366
47676 , 581136 , 59 , 1162394
47677 , 581148 , 51 , 1162402
47678 , 581158 , 67 , 1162454
47679 , 581177 , 58 , 1162474
47680 , 581188 , 49 , 1162478
47681 , 581203 , 56 , 1162522
47682 , 581212 , 49 , 1162526
47683 , 581223 , 68 , 1162586
47684 , 581238 , 63 , 1162606
47685 , 581252 , 57 , 1162622
47686 , 581262 , 59 , 1162646
47687 , 581272 , 59 , 1162666
47688 , 581282 , 57 , 1162682
47689 , 581296 , 53 , 1162702
47690 , 581303 , 48 , 1162706
47691 , 581317 , 50 , 1162738
47692 , 581328 , 47 , 1162754
47693 , 581343 , 48 , 1162786
47694 , 581353 , 52 , 1162814
47695 , 581365 , 44 , 1162822
47696 , 581376 , 51 , 1162858
47697 , 581386 , 55 , 1162886
47698 , 581395 , 50 , 1162894
47699 , 581410 , 47 , 1162918
47700 , 581420 , 51 , 1162946
47701 , 581432 , 57 , 1162982
47702 , 581442 , 77 , 1163042
47703 , 581458 , 67 , 1163054
47704 , 581472 , 75 , 1163098
47705 , 581484 , 65 , 1163102
47706 , 581493 , 62 , 1163114
47707 , 581509 , 62 , 1163146
47708 , 581522 , 73 , 1163194
47709 , 581539 , 58 , 1163198
47710 , 581550 , 65 , 1163234
47711 , 581564 , 73 , 1163278
47712 , 581576 , 79 , 1163314
47713 , 581591 , 70 , 1163326
47714 , 581604 , 77 , 1163366
47715 , 581615 , 70 , 1163374
47716 , 581631 , 66 , 1163398
47717 , 581643 , 56 , 1163402
47718 , 581656 , 71 , 1163458
47719 , 581665 , 64 , 1163462
47720 , 581681 , 60 , 1163486
47721 , 581696 , 55 , 1163506
47722 , 581706 , 59 , 1163534
47723 , 581717 , 54 , 1163546
47724 , 581725 , 70 , 1163594
47725 , 581740 , 67 , 1163618
47726 , 581750 , 69 , 1163642
47727 , 581765 , 76 , 1163686
47728 , 581775 , 80 , 1163714
47729 , 581784 , 77 , 1163726
47730 , 581794 , 73 , 1163738
47731 , 581817 , 54 , 1163746
47732 , 581836 , 53 , 1163782
47733 , 581848 , 59 , 1163818
47734 , 581860 , 59 , 1163842
47735 , 581874 , 65 , 1163882
47736 , 581886 , 59 , 1163894
47737 , 581895 , 56 , 1163906
47738 , 581910 , 69 , 1163962
47739 , 581922 , 59 , 1163966
47740 , 581935 , 74 , 1164022
47741 , 581945 , 66 , 1164026
47742 , 581960 , 55 , 1164034
47743 , 581971 , 58 , 1164062
47744 , 581981 , 54 , 1164074
47745 , 581991 , 74 , 1164134
47746 , 582008 , 73 , 1164166
47747 , 582027 , 90 , 1164238
47748 , 582043 , 92 , 1164274
47749 , 582057 , 80 , 1164278
47750 , 582067 , 88 , 1164314
47751 , 582085 , 74 , 1164322
47752 , 582099 , 66 , 1164334
47753 , 582110 , 61 , 1164346
47754 , 582125 , 54 , 1164362
47755 , 582136 , 65 , 1164406
47756 , 582143 , 64 , 1164418
47757 , 582156 , 63 , 1164442
47758 , 582168 , 53 , 1164446
47759 , 582175 , 50 , 1164454
47760 , 582189 , 56 , 1164494
47761 , 582198 , 51 , 1164502
47762 , 582212 , 85 , 1164598
47763 , 582221 , 94 , 1164634
47764 , 582241 , 76 , 1164638
47765 , 582256 , 113 , 1164742
47766 , 582274 , 115 , 1164782
47767 , 582288 , 119 , 1164818
47768 , 582303 , 114 , 1164838
47769 , 582320 , 105 , 1164854
47770 , 582335 , 96 , 1164866
47771 , 582354 , 95 , 1164902
47772 , 582366 , 89 , 1164914
47773 , 582382 , 85 , 1164938
47774 , 582391 , 106 , 1164998
47775 , 582409 , 98 , 1165018
47776 , 582423 , 86 , 1165022
47777 , 582434 , 105 , 1165082
47778 , 582451 , 98 , 1165102
47779 , 582469 , 92 , 1165126
47780 , 582490 , 95 , 1165174
47781 , 582503 , 96 , 1165202
47782 , 582518 , 103 , 1165246
47783 , 582530 , 111 , 1165286
47784 , 582550 , 97 , 1165298
47785 , 582567 , 108 , 1165354
47786 , 582585 , 102 , 1165378
47787 , 582597 , 92 , 1165382
47788 , 582611 , 106 , 1165438
47789 , 582626 , 93 , 1165442
47790 , 582643 , 82 , 1165454
47791 , 582656 , 73 , 1165462
47792 , 582672 , 63 , 1165474
47793 , 582684 , 75 , 1165522
47794 , 582696 , 65 , 1165526
47795 , 582706 , 59 , 1165534
47796 , 582716 , 55 , 1165546
47797 , 582733 , 46 , 1165562
47798 , 582745 , 46 , 1165586
47799 , 582754 , 53 , 1165618
47800 , 582763 , 56 , 1165642
47801 , 582775 , 74 , 1165702
47802 , 582789 , 62 , 1165706
47803 , 582803 , 54 , 1165718
47804 , 582818 , 67 , 1165774
47805 , 582828 , 69 , 1165798
47806 , 582841 , 88 , 1165862
47807 , 582856 , 79 , 1165874
47808 , 582873 , 74 , 1165898
47809 , 582887 , 72 , 1165922
47810 , 582901 , 68 , 1165942
47811 , 582911 , 60 , 1165946
47812 , 582924 , 57 , 1165966
47813 , 582940 , 65 , 1166014
47814 , 582953 , 58 , 1166026
47815 , 582960 , 57 , 1166038
47816 , 582971 , 48 , 1166042
47817 , 582980 , 49 , 1166062
47818 , 582994 , 73 , 1166138
47819 , 583010 , 75 , 1166174
47820 , 583026 , 99 , 1166254
47821 , 583038 , 99 , 1166278
47822 , 583055 , 90 , 1166294
47823 , 583073 , 78 , 1166306
47824 , 583089 , 78 , 1166338
47825 , 583102 , 67 , 1166342
47826 , 583115 , 64 , 1166362
47827 , 583126 , 61 , 1166378
47828 , 583139 , 66 , 1166414
47829 , 583152 , 59 , 1166426
47830 , 583167 , 60 , 1166458
47831 , 583176 , 59 , 1166474
47832 , 583185 , 62 , 1166498
47833 , 583193 , 72 , 1166534
47834 , 583203 , 68 , 1166546
47835 , 583213 , 64 , 1166558
47836 , 583220 , 69 , 1166582
47837 , 583241 , 58 , 1166602
47838 , 583260 , 75 , 1166674
47839 , 583269 , 68 , 1166678
47840 , 583278 , 71 , 1166702
47841 , 583296 , 69 , 1166734
47842 , 583313 , 76 , 1166782
47843 , 583324 , 71 , 1166794
47844 , 583336 , 65 , 1166806
47845 , 583348 , 59 , 1166818
47846 , 583361 , 54 , 1166834
47847 , 583371 , 48 , 1166842
47848 , 583386 , 59 , 1166894
47849 , 583397 , 60 , 1166918
47850 , 583410 , 57 , 1166938
47851 , 583420 , 59 , 1166962
47852 , 583427 , 64 , 1166986
47853 , 583442 , 57 , 1167002
47854 , 583455 , 54 , 1167022
47855 , 583465 , 52 , 1167038
47856 , 583475 , 46 , 1167046
47857 , 583492 , 43 , 1167074
47858 , 583503 , 38 , 1167086
47859 , 583515 , 60 , 1167154
47860 , 583526 , 75 , 1167206
47861 , 583539 , 72 , 1167226
47862 , 583551 , 66 , 1167238
47863 , 583565 , 54 , 1167242
47864 , 583574 , 55 , 1167262
47865 , 583589 , 60 , 1167302
47866 , 583600 , 55 , 1167314
47867 , 583609 , 58 , 1167338
47868 , 583626 , 45 , 1167346
47869 , 583640 , 55 , 1167394
47870 , 583650 , 75 , 1167454
47871 , 583662 , 69 , 1167466
47872 , 583677 , 74 , 1167506
47873 , 583692 , 75 , 1167538
47874 , 583707 , 68 , 1167554
47875 , 583722 , 59 , 1167566
47876 , 583732 , 55 , 1167578
47877 , 583743 , 56 , 1167602
47878 , 583759 , 80 , 1167682
47879 , 583771 , 80 , 1167706
47880 , 583785 , 72 , 1167718
47881 , 583800 , 59 , 1167722
47882 , 583812 , 59 , 1167746
47883 , 583822 , 55 , 1167758
47884 , 583835 , 66 , 1167806
47885 , 583847 , 60 , 1167818
47886 , 583861 , 74 , 1167874
47887 , 583874 , 93 , 1167938
47888 , 583883 , 96 , 1167962
47889 , 583903 , 86 , 1167982
47890 , 583919 , 76 , 1167994
47891 , 583930 , 79 , 1168022
47892 , 583949 , 76 , 1168054
47893 , 583961 , 70 , 1168066
47894 , 583974 , 77 , 1168106
47895 , 583987 , 68 , 1168114
47896 , 583998 , 63 , 1168126
47897 , 584014 , 65 , 1168162
47898 , 584023 , 74 , 1168198
47899 , 584032 , 107 , 1168282
47900 , 584045 , 106 , 1168306
47901 , 584068 , 97 , 1168334
47902 , 584076 , 105 , 1168366
47903 , 584093 , 108 , 1168406
47904 , 584110 , 137 , 1168498
47905 , 584126 , 133 , 1168522
47906 , 584140 , 137 , 1168558
47907 , 584162 , 117 , 1168562
47908 , 584175 , 126 , 1168606
47909 , 584200 , 145 , 1168694
47910 , 584212 , 143 , 1168714
47911 , 584232 , 125 , 1168718
47912 , 584250 , 125 , 1168754
47913 , 584265 , 120 , 1168774
47914 , 584283 , 108 , 1168786
47915 , 584295 , 102 , 1168798
47916 , 584305 , 104 , 1168822
47917 , 584313 , 102 , 1168834
47918 , 584323 , 104 , 1168858
47919 , 584332 , 113 , 1168894
47920 , 584342 , 127 , 1168942
47921 , 584366 , 105 , 1168946
47922 , 584387 , 120 , 1169018
47923 , 584399 , 130 , 1169062
47924 , 584424 , 131 , 1169114
47925 , 584436 , 123 , 1169122
47926 , 584453 , 132 , 1169174
47927 , 584476 , 115 , 1169186
47928 , 584494 , 103 , 1169198
47929 , 584510 , 91 , 1169206
47930 , 584524 , 83 , 1169218
47931 , 584534 , 85 , 1169242
47932 , 584546 , 79 , 1169254
47933 , 584566 , 91 , 1169318
47934 , 584577 , 84 , 1169326
47935 , 584593 , 82 , 1169354
47936 , 584604 , 87 , 1169386
47937 , 584614 , 83 , 1169398
47938 , 584630 , 75 , 1169414
47939 , 584645 , 66 , 1169426
47940 , 584659 , 58 , 1169438
47941 , 584669 , 52 , 1169446
47942 , 584679 , 56 , 1169474
47943 , 584694 , 71 , 1169534
47944 , 584708 , 67 , 1169554
47945 , 584721 , 66 , 1169578
47946 , 584733 , 56 , 1169582
47947 , 584747 , 60 , 1169618
47948 , 584759 , 88 , 1169698
47949 , 584770 , 91 , 1169726
47950 , 584782 , 85 , 1169738
47951 , 584797 , 74 , 1169746
47952 , 584809 , 68 , 1169758
47953 , 584827 , 68 , 1169794
47954 , 584843 , 66 , 1169822
47955 , 584855 , 60 , 1169834
47956 , 584866 , 55 , 1169846
47957 , 584878 , 71 , 1169902
47958 , 584893 , 68 , 1169926
47959 , 584903 , 66 , 1169942
47960 , 584915 , 64 , 1169962
47961 , 584929 , 62 , 1169986
47962 , 584937 , 60 , 1169998
47963 , 584951 , 66 , 1170038
47964 , 584961 , 60 , 1170046
47965 , 584978 , 51 , 1170062
47966 , 584988 , 47 , 1170074
47967 , 585000 , 39 , 1170082
47968 , 585010 , 31 , 1170086
47969 , 585020 , 27 , 1170098
47970 , 585029 , 30 , 1170122
47971 , 585039 , 30 , 1170142
47972 , 585048 , 23 , 1170146
47973 , 585058 , 17 , 1170154
47974 , 585071 , 34 , 1170214
47975 , 585079 , 32 , 1170226
47976 , 585085 , 32 , 1170238
47977 , 585093 , 36 , 1170262
47978 , 585100 , 47 , 1170298
47979 , 585117 , 44 , 1170326
47980 , 585130 , 67 , 1170398
47981 , 585146 , 69 , 1170434
47982 , 585160 , 89 , 1170502
47983 , 585172 , 95 , 1170538
47984 , 585190 , 79 , 1170542
47985 , 585204 , 77 , 1170566
47986 , 585215 , 72 , 1170578
47987 , 585231 , 80 , 1170626
47988 , 585248 , 67 , 1170634
47989 , 585257 , 78 , 1170674
47990 , 585273 , 66 , 1170682
47991 , 585287 , 78 , 1170734
47992 , 585301 , 80 , 1170766
47993 , 585313 , 76 , 1170782
47994 , 585328 , 83 , 1170826
47995 , 585339 , 96 , 1170874
47996 , 585353 , 88 , 1170886
47997 , 585362 , 97 , 1170922
47998 , 585373 , 92 , 1170934
47999 , 585391 , 100 , 1170986
48000 , 585407 , 94 , 1171006
48001 , 585422 , 93 , 1171034
48002 , 585438 , 107 , 1171094
48003 , 585454 , 95 , 1171102
48004 , 585469 , 98 , 1171138
48005 , 585489 , 86 , 1171154
48006 , 585502 , 77 , 1171162
48007 , 585511 , 74 , 1171174
48008 , 585522 , 69 , 1171186
48009 , 585535 , 64 , 1171202
48010 , 585552 , 65 , 1171238
48011 , 585566 , 75 , 1171286
48012 , 585578 , 73 , 1171306
48013 , 585590 , 79 , 1171342
48014 , 585597 , 78 , 1171354
48015 , 585618 , 71 , 1171382
48016 , 585633 , 86 , 1171442
48017 , 585646 , 79 , 1171454
48018 , 585663 , 68 , 1171466
48019 , 585678 , 57 , 1171474
48020 , 585689 , 52 , 1171486
48021 , 585700 , 47 , 1171498
48022 , 585709 , 46 , 1171514
48023 , 585724 , 53 , 1171558
48024 , 585736 , 53 , 1171582
48025 , 585746 , 51 , 1171598
48026 , 585762 , 75 , 1171678
48027 , 585776 , 63 , 1171682
48028 , 585785 , 60 , 1171694
48029 , 585801 , 50 , 1171706
48030 , 585814 , 41 , 1171714
48031 , 585823 , 38 , 1171726
48032 , 585833 , 42 , 1171754
48033 , 585844 , 35 , 1171762
48034 , 585853 , 28 , 1171766
48035 , 585864 , 23 , 1171778
48036 , 585871 , 26 , 1171798
48037 , 585882 , 27 , 1171822
48038 , 585891 , 20 , 1171826
48039 , 585898 , 17 , 1171834
48040 , 585903 , 14 , 1171838
48041 , 585912 , 39 , 1171906
48042 , 585920 , 67 , 1171978
48043 , 585934 , 61 , 1171994
48044 , 585949 , 58 , 1172018
48045 , 585963 , 72 , 1172074
48046 , 585977 , 72 , 1172102
48047 , 585991 , 64 , 1172114
48048 , 586007 , 58 , 1172134
48049 , 586017 , 54 , 1172146
48050 , 586027 , 58 , 1172174
48051 , 586044 , 65 , 1172222
48052 , 586055 , 64 , 1172242
48053 , 586067 , 54 , 1172246
48054 , 586077 , 50 , 1172258
48055 , 586094 , 43 , 1172278
48056 , 586102 , 43 , 1172294
48057 , 586112 , 39 , 1172306
48058 , 586121 , 66 , 1172378
48059 , 586130 , 81 , 1172426
48060 , 586139 , 96 , 1172474
48061 , 586151 , 120 , 1172546
48062 , 586172 , 103 , 1172554
48063 , 586181 , 108 , 1172582
48064 , 586203 , 96 , 1172602
48065 , 586214 , 93 , 1172618
48066 , 586234 , 83 , 1172638
48067 , 586252 , 95 , 1172698
48068 , 586268 , 91 , 1172722
48069 , 586281 , 80 , 1172726
48070 , 586295 , 70 , 1172734
48071 , 586309 , 76 , 1172774
48072 , 586323 , 78 , 1172806
48073 , 586335 , 92 , 1172858
48074 , 586349 , 82 , 1172866
48075 , 586363 , 92 , 1172914
48076 , 586380 , 77 , 1172918
48077 , 586396 , 65 , 1172926
48078 , 586412 , 57 , 1172942
48079 , 586427 , 64 , 1172986
48080 , 586435 , 62 , 1172998
48081 , 586446 , 53 , 1173002
48082 , 586458 , 81 , 1173082
48083 , 586470 , 71 , 1173086
48084 , 586486 , 79 , 1173134
48085 , 586498 , 71 , 1173142
48086 , 586510 , 65 , 1173154
48087 , 586524 , 63 , 1173178
48088 , 586539 , 60 , 1173202
48089 , 586555 , 46 , 1173206
48090 , 586566 , 41 , 1173218
48091 , 586577 , 48 , 1173254
48092 , 586586 , 43 , 1173262
48093 , 586598 , 33 , 1173266
48094 , 586611 , 54 , 1173334
48095 , 586623 , 54 , 1173358
48096 , 586634 , 57 , 1173386
48097 , 586647 , 62 , 1173422
48098 , 586657 , 64 , 1173446
48099 , 586671 , 68 , 1173482
48100 , 586684 , 83 , 1173538
48101 , 586698 , 87 , 1173574
48102 , 586713 , 78 , 1173586
48103 , 586728 , 71 , 1173602
48104 , 586745 , 64 , 1173622
48105 , 586757 , 54 , 1173626
48106 , 586767 , 50 , 1173638
48107 , 586774 , 61 , 1173674
48108 , 586788 , 51 , 1173682
48109 , 586802 , 45 , 1173698
48110 , 586813 , 56 , 1173742
48111 , 586825 , 70 , 1173794
48112 , 586839 , 62 , 1173806
48113 , 586848 , 59 , 1173818
48114 , 586862 , 55 , 1173838
48115 , 586870 , 49 , 1173842
48116 , 586878 , 53 , 1173866
48117 , 586887 , 50 , 1173878
48118 , 586894 , 55 , 1173902
48119 , 586909 , 50 , 1173922
48120 , 586923 , 48 , 1173946
48121 , 586934 , 43 , 1173958
48122 , 586942 , 37 , 1173962
48123 , 586953 , 62 , 1174034
48124 , 586965 , 54 , 1174042
48125 , 586978 , 53 , 1174066
48126 , 586988 , 61 , 1174102
48127 , 586999 , 52 , 1174106
48128 , 587012 , 43 , 1174114
48129 , 587021 , 40 , 1174126
48130 , 587030 , 55 , 1174174
48131 , 587045 , 54 , 1174202
48132 , 587059 , 46 , 1174214
48133 , 587072 , 43 , 1174234
48134 , 587081 , 40 , 1174246
48135 , 587093 , 36 , 1174262
48136 , 587100 , 35 , 1174274
48137 , 587107 , 34 , 1174286
48138 , 587116 , 31 , 1174298
48139 , 587126 , 45 , 1174346
48140 , 587131 , 46 , 1174358
48141 , 587145 , 42 , 1174378
48142 , 587157 , 42 , 1174402
48143 , 587169 , 48 , 1174438
48144 , 587185 , 76 , 1174526
48145 , 587201 , 64 , 1174534
48146 , 587212 , 55 , 1174538
48147 , 587224 , 55 , 1174562
48148 , 587233 , 52 , 1174574
48149 , 587248 , 47 , 1174594
48150 , 587258 , 43 , 1174606
48151 , 587274 , 65 , 1174682
48152 , 587286 , 83 , 1174742
48153 , 587300 , 79 , 1174762
48154 , 587312 , 73 , 1174774
48155 , 587328 , 83 , 1174826
48156 , 587345 , 70 , 1174834
48157 , 587359 , 68 , 1174858
48158 , 587375 , 60 , 1174874
48159 , 587390 , 49 , 1174882
48160 , 587399 , 58 , 1174918
48161 , 587413 , 52 , 1174934
48162 , 587426 , 45 , 1174946
48163 , 587434 , 61 , 1174994
48164 , 587446 , 65 , 1175026
48165 , 587457 , 60 , 1175038
48166 , 587468 , 57 , 1175054
48167 , 587479 , 52 , 1175066
48168 , 587488 , 49 , 1175078
48169 , 587503 , 44 , 1175098
48170 , 587515 , 34 , 1175102
48171 , 587521 , 40 , 1175126
48172 , 587531 , 46 , 1175158
48173 , 587541 , 56 , 1175198
48174 , 587554 , 47 , 1175206
48175 , 587564 , 51 , 1175234
48176 , 587579 , 40 , 1175242
48177 , 587587 , 34 , 1175246
48178 , 587598 , 33 , 1175266
48179 , 587609 , 48 , 1175318
48180 , 587622 , 45 , 1175338
48181 , 587633 , 42 , 1175354
48182 , 587642 , 43 , 1175374
48183 , 587653 , 38 , 1175386
48184 , 587663 , 46 , 1175422
48185 , 587674 , 55 , 1175462
48186 , 587687 , 48 , 1175474
48187 , 587699 , 46 , 1175494
48188 , 587710 , 37 , 1175498
48189 , 587719 , 32 , 1175506
48190 , 587729 , 40 , 1175542
48191 , 587741 , 30 , 1175546
48192 , 587748 , 39 , 1175578
48193 , 587755 , 56 , 1175626
48194 , 587768 , 57 , 1175654
48195 , 587781 , 50 , 1175666
48196 , 587792 , 55 , 1175698
48197 , 587806 , 55 , 1175726
48198 , 587817 , 68 , 1175774
48199 , 587830 , 59 , 1175782
48200 , 587844 , 51 , 1175794
48201 , 587854 , 71 , 1175854
48202 , 587864 , 67 , 1175866
48203 , 587875 , 70 , 1175894
48204 , 587890 , 67 , 1175918
48205 , 587902 , 65 , 1175938
48206 , 587920 , 49 , 1175942
48207 , 587932 , 53 , 1175974
48208 , 587946 , 41 , 1175978
48209 , 587961 , 36 , 1175998
48210 , 587970 , 39 , 1176022
48211 , 587983 , 34 , 1176038
48212 , 587996 , 39 , 1176074
48213 , 588005 , 36 , 1176086
48214 , 588014 , 45 , 1176122
48215 , 588022 , 49 , 1176146
48216 , 588031 , 46 , 1176158
48217 , 588044 , 37 , 1176166
48218 , 588050 , 45 , 1176194
48219 , 588066 , 45 , 1176226
48220 , 588074 , 45 , 1176242
48221 , 588087 , 42 , 1176262
48222 , 588097 , 52 , 1176302
48223 , 588109 , 56 , 1176334
48224 , 588117 , 50 , 1176338
48225 , 588131 , 40 , 1176346
48226 , 588141 , 48 , 1176382
48227 , 588154 , 43 , 1176398
48228 , 588162 , 65 , 1176458
48229 , 588177 , 60 , 1176478
48230 , 588190 , 49 , 1176482
48231 , 588202 , 53 , 1176514
48232 , 588213 , 62 , 1176554
48233 , 588226 , 65 , 1176586
48234 , 588240 , 69 , 1176622
48235 , 588251 , 94 , 1176694
48236 , 588266 , 91 , 1176718
48237 , 588283 , 76 , 1176722
48238 , 588296 , 85 , 1176766
48239 , 588310 , 77 , 1176778
48240 , 588326 , 69 , 1176794
48241 , 588342 , 59 , 1176806
48242 , 588353 , 78 , 1176866
48243 , 588365 , 70 , 1176874
48244 , 588381 , 80 , 1176926
48245 , 588395 , 84 , 1176962
48246 , 588408 , 83 , 1176986
48247 , 588422 , 79 , 1177006
48248 , 588436 , 71 , 1177018
48249 , 588450 , 65 , 1177034
48250 , 588465 , 54 , 1177042
48251 , 588477 , 50 , 1177058
48252 , 588488 , 79 , 1177138
48253 , 588503 , 66 , 1177142
48254 , 588519 , 98 , 1177238
48255 , 588535 , 94 , 1177262
48256 , 588552 , 87 , 1177282
48257 , 588568 , 77 , 1177294
48258 , 588577 , 70 , 1177298
48259 , 588586 , 79 , 1177334
48260 , 588600 , 71 , 1177346
48261 , 588618 , 63 , 1177366
48262 , 588630 , 71 , 1177406
